commentId,likeCount,publishDate,text
Ugx8C60kz8zFLc02jDZ4AaABAg,0,2025-05-06T07:55:35Z,Wow
UgyjOdpYFrdiph1YUb14AaABAg,0,2025-05-06T05:05:44Z,"19
😂"
UgxfNmwXE1Ojj6eoCeJ4AaABAg,0,2025-05-06T05:04:21Z,Iphon giv me
UgyiAj-dSBIk0Jr6w9x4AaABAg,0,2025-05-06T19:31:35Z,Eso
Ugw5MW1XrGYUcloXK-h4AaABAg,1,2025-05-06T18:41:24Z,🇱🇾🇱🇾🇱🇾🇱🇾🇱🇾🇱🇾🇱🇾🇱🇾🇱🇾🇱🇾🇱🇾🇱🇾🇱🇾🇱🇾🇱🇾🇱🇾🇱🇾❤🥰
UgwRSDVTjoNpFU_3x354AaABAg,1,2025-05-06T18:41:00Z,❤❤❤❤❤❤❤😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
Ugycndi5WKpMAYvW51p4AaABAg,0,2025-05-06T16:44:20Z,Invite me to this next
Ugz1NoYOqxV_-S5kQLp4AaABAg,0,2025-05-06T15:56:37Z,Hello sar 😢😢😢😢😢😢😢😢😢
UgwAzeR2CxtOD2bEYHF4AaABAg,0,2025-05-06T15:33:49Z,😊
UgzlaZPeKXei5HJajG54AaABAg,0,2025-05-06T14:58:21Z,Curang itu cara pegangnya kebalik jadi susah jatuh😂
Ugw39qNiiG64Bf44rBp4AaABAg,1,2025-05-06T13:50:00Z,المعنى الحرفي لل طمع ضر و ما نفع😂❤
UgyRZqZWN3-kUxBjPGt4AaABAg,0,2025-05-06T13:43:20Z,❤❤❤
Ugw0-7gqrQP3Xv6k-lx4AaABAg,0,2025-05-06T11:10:16Z,I love you video 🎉❤
UgyNVpUoH0koD5HJs4Z4AaABAg,0,2025-05-06T04:16:08Z,Invite me to this next
UgwV6JZaT8DMHo0_2Vh4AaABAg,0,2025-05-06T03:51:47Z,😢❤😢❤
Ugw4Q_DEzq_0YKWFZh14AaABAg,1,2025-05-06T03:26:23Z,Once again..one of the best videos... 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰
UgylCO7RHtUqP5TQN1F4AaABAg,0,2025-05-06T01:30:14Z,hola
Ugxmcm0CVRyP4_TllZV4AaABAg,0,2025-05-06T01:02:48Z,Noooooooooooooooooooooooooooooooo
UgxZ9neeIFIIktuJ2UR4AaABAg,0,2025-05-06T01:02:24Z,No
UgyNQ6ASj0lY3RM45ix4AaABAg,0,2025-05-05T17:09:56Z,❤
Ugwp68CCqiI0afdC3qV4AaABAg,0,2025-05-05T16:39:30Z,Girls power
Ugxoxi5uDFe4TtXFNwt4AaABAg,0,2025-05-05T15:58:33Z,Sir I am poor people saporting sir
Ugxgs1q7nMabbbwTgrR4AaABAg,0,2025-05-05T13:53:46Z,"Perderam para mulher, que vergonha"
Ugxjm3jHLKJNUJPQVLl4AaABAg,0,2025-05-05T12:22:27Z,Como puedes tener tanto dinero
UgxC5-riZvrBMhGsEKF4AaABAg,0,2025-05-05T08:13:01Z,"No, they didn't really survive Alice in Borderland."
UgzGQR-u_lRCAjJoL9t4AaABAg,0,2025-05-04T23:51:19Z,❤❤❤❤❤❤❤
UgzppZOKdgmxbEjQ1IV4AaABAg,0,2025-05-04T23:37:55Z,❤❤❤
Ugy1tRyfCRBGDiJxLKl4AaABAg,0,2025-05-04T13:43:58Z,Жадность фраера сгубила 😅
Ugya647eG8IlkjexVYR4AaABAg,0,2025-05-04T13:43:31Z,এমন সুযোগ যদি আমি পেতাম তাহলে ভালো হতো ❤
Ugw1isolgjCEWOjZVjx4AaABAg,0,2025-05-04T12:35:20Z,Я все депнул в казик
UgzjTCfZbPSezViPDYt4AaABAg,0,2025-05-04T12:09:00Z,Я тоже так думаю 🤔
Ugxb12F1TE5g7JGpEXN4AaABAg,0,2025-05-04T08:55:37Z,❤
UgzoGk-HKREr-L996DB4AaABAg,0,2025-05-04T04:34:51Z,Ga suka
Ugwg1TDSuCUI6pjXLv94AaABAg,108031,2025-01-17T16:59:30Z,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
Ugw_m_PXwCt8rqydGEV4AaABAg,0,2025-05-06T19:43:47Z,إني مصطفى من العراق اريد تليفلون محتاجه الله وكيلك محمد كفيلك
Ugwo6sa_sopcerE10PJ4AaABAg,0,2025-05-06T19:38:19Z,❤❤❤❤❤❤❤
UgwBopkBBX5ryucbiT54AaABAg,0,2025-05-06T19:31:37Z,🎉🎉🎉🎉
Ugx3TgarY0NDw9Y1ZYN4AaABAg,0,2025-05-06T19:23:01Z,🤑🤑🤑🤑🤨🤑
UgxPRSN0weyCZK--iT94AaABAg,0,2025-05-06T19:18:26Z,Я подписалась!!!
Ugxlt_NtTuZoWKcWq6F4AaABAg,0,2025-05-06T19:08:45Z,Namemiafon
UgxOfahkF59J9T3x7vt4AaABAg,0,2025-05-06T19:04:11Z,"đăng kí lâu rồi mà chưa bai giờ có quà, chờ B về Việt Nam"
UgyXbnHyx7evLnqtZ294AaABAg,0,2025-05-06T18:51:30Z,Jimi.
UgyqoJF7fF3qUhapApp4AaABAg,0,2025-05-06T18:48:37Z,Pakistan location location Pakistan
UgzzkbTtZ2z1CyHvjo14AaABAg,0,2025-05-06T18:28:26Z,Quiero un iponhe
Ugy-OY4WSTO8PWkqUl94AaABAg,0,2025-05-06T18:24:10Z,"من توی ایران زندگی میکنم 😢
تازه تحریم هم هستیم😢"
UgwrAaL3qMOKP5GDKY54AaABAg,0,2025-05-06T18:04:35Z,انا اتمنى ان أحصل على آيفون وبذالك تكون المرة الأولى لي 😊😊😅
Ugx7_io4smFQBw7xKkF4AaABAg,0,2025-05-06T18:00:50Z,Manemis Recep
UgwJa8Vy4_gVtpX5jAZ4AaABAg,0,2025-05-06T17:59:05Z,আমি করছি
UgwwHOLMxt8iPUPonAV4AaABAg,0,2025-05-06T17:47:37Z,mujhe ek de do
UgwPJLveUlhLyl_R0qB4AaABAg,0,2025-05-06T17:35:43Z,Selam
UgwBCUNi2RZY3WZRVAV4AaABAg,1,2025-05-06T17:25:40Z,ساب کردم
UgwrDL2SjMa3e34lre94AaABAg,1,2025-05-06T17:25:23Z,مستر بیست من آیفون میخام لطفا لطفا❤😢❤
UgxucdTSoMEYIIDUAnp4AaABAg,0,2025-05-06T17:20:06Z,Eu apartir de Angola 🇦🇴
UgzsW0A23XeJ2vzOBe94AaABAg,0,2025-05-06T17:15:43Z,"iphone plise😮,☺️☺️"
Ugzt_zSIKU6JAieTWP54AaABAg,0,2025-05-06T17:11:08Z,به ایرانی ها هم جایزه میدی🇮🇷
UgyxWw1TIyLETxjv2Vp4AaABAg,0,2025-05-06T16:44:06Z,Aaa
UgysXmMsfoKYttyHY-d4AaABAg,0,2025-05-06T16:37:24Z,Mera naam Basu
UgycY_e58pS9awNHHIh4AaABAg,0,2025-05-06T16:35:56Z,🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩
UgzI81R7DKIxUzjKKkd4AaABAg,0,2025-05-06T16:29:14Z,✅✅✅✅✅✅🇺🇾🇨🇾☑️☑️☑️
UgzABJ1VRzwv5CG6Di54AaABAg,0,2025-05-06T16:26:30Z,🎉🎉🎉🎉
Ugz3s9_U7vZHt92kuK14AaABAg,0,2025-05-06T16:25:32Z,Eski aboneler abonelikten çıksınmı😮😮😮😮
UgwoXJLiTUk-yQdpZEB4AaABAg,0,2025-05-06T16:24:13Z,🎉
UgzzNAqxH5qel9vBTOF4AaABAg,0,2025-05-06T16:06:15Z,Yo quiero 😭
UgxviVBrHSsjt4AchW94AaABAg,116770,2025-01-11T16:59:32Z,"I appreciate all of you so much, thank you for helping do good in the world ❤"
UgyQOkC76UUr-k4AEBx4AaABAg,0,2025-05-06T17:46:57Z,where do you collect money from?
Ugy_9byIk11e4N20oQB4AaABAg,1,2025-05-06T15:47:44Z,you are very best ms beast❤❤
UgyOE5TlC3kVGdn2mHp4AaABAg,0,2025-05-06T14:50:25Z,E
Ugw-5PZRX5M9TOmIpPp4AaABAg,0,2025-05-06T14:50:05Z,A
Ugwozm_YkOXdg05hjEZ4AaABAg,0,2025-05-06T14:49:54Z,h
Ugwe_3KiYeSufEdJfnd4AaABAg,0,2025-05-06T14:49:32Z,E
Ugydy08YYI-m63eFqcp4AaABAg,0,2025-05-06T14:49:11Z,S
UgwppIsvSVT_N46gO2x4AaABAg,0,2025-05-06T14:48:55Z,I. No. How. To. Spell. Stephanie
Ugychmfa6Snhcmc2Ppp4AaABAg,0,2025-05-06T14:35:32Z,Some one speaks Spanish
UgxmC8Xh6kyo4lI4nMJ4AaABAg,0,2025-05-06T14:31:28Z,"Esse sentimento de ajudar o próximo, vem de Deus! (Amar, ajudar, apoiar, ensinar, auxiliar, cuidar, zelar, querer o bem) do próximo como a ti mesmo."
UgxjfmgpNJC5YtQUb0h4AaABAg,0,2025-05-06T12:20:49Z,😍😍😍
Ugxi6uiQmdRd7awg56x4AaABAg,1,2025-05-06T12:20:38Z,So cool 😊
UgyKKNuHEHslk0wtLwF4AaABAg,1,2025-05-06T11:35:11Z,❤❤❤
UgylAcqiHFm4awVh1Tx4AaABAg,1,2025-05-06T11:30:12Z,❤❤❤❤
UgwCDYjQmrJBa6iZZg54AaABAg,0,2025-05-06T10:16:33Z,I think this is the best video
UgyrElCHFpJBtgfJzFx4AaABAg,0,2025-05-06T10:13:36Z,Big fan ❤❤❤❤
Ugw9WLozuJ4c3jMzcC14AaABAg,1,2025-05-06T08:57:25Z,thank you so much
Ugz8FGC7nnjFb5hsZwh4AaABAg,0,2025-05-06T08:42:50Z,O sirada bacaksiz bu videoyu izleyan ben 🙂🥲
UgxA1s3k5T0FTzSd_v14AaABAg,0,2025-05-06T07:44:14Z,Мистер бист я вас уважаю моя мама тоже 🧑‍🦽 помогите я из Кыргызстана
UgyqJUJonRCoCv7NCgh4AaABAg,0,2025-05-06T07:15:33Z,Best
Ugz6xowwYQtrZ_twX614AaABAg,1,2025-05-06T04:50:13Z,3:36     😊😊😊👏👏👏👏👍👍🥰
UgxDdlqKvjSmGsvup1d4AaABAg,0,2025-05-06T04:04:38Z,Ay aparecio Copa de shopping veces feder fue 9 puede
UgxtFf1Uzta6pR0ZfLN4AaABAg,1,2025-05-06T03:46:15Z,😢😢😭😭😭😭😭😭😭😢😢😢😢🥺🥺🥺
UgyNp3oJO8Mm3MzY6jB4AaABAg,0,2025-05-06T01:08:47Z,ミスタービーストだいすき😘
UgxP74O0HUpP3VSSEHJ4AaABAg,0,2025-05-05T20:03:53Z,Eres de lo más maravilloso que le sucede al mundo. 🙏🙌
Ugy63yP_QK48hSd6rpB4AaABAg,0,2025-05-05T19:30:04Z,Incrível 😢❤❤❤❤❤
UgyS3SoTwAGG4fZr-fF4AaABAg,1,2025-05-05T19:16:02Z,2001st person:
Ugx50oMCEuTOKOpH4_F4AaABAg,1,2025-05-05T18:27:12Z,Thank you for feeding to
Ugyg0lNlzAEEArDLENB4AaABAg,0,2025-05-05T18:05:35Z,Porque esta Fede ahí 🧐🧐🧐🧐🧐🧐
UgywozmVi7WtzorEZbB4AaABAg,0,2025-05-06T17:45:44Z,Он не синий
UgxKess2f1Bhj_ANASd4AaABAg,0,2025-05-06T15:46:12Z,Hello sar 😢😢😢
UgzsMOg553bujEyjhHB4AaABAg,0,2025-05-06T15:40:23Z,AZUL
UgxWIUupMYoDHUHGgUh4AaABAg,0,2025-05-06T11:42:06Z,สีน้ำเงินชนะ
Ugw3nEw8M_HXqga7GHF4AaABAg,0,2025-05-06T00:55:23Z,Es rojo
UgyF_61moyw6qe-VhpV4AaABAg,0,2025-05-05T21:50:49Z,Now he's copying people
UgwLODz-fAMErK13b1l4AaABAg,0,2025-05-05T18:07:31Z,*rey*
Ugw-81cJPc7GBE-EvzV4AaABAg,0,2025-05-05T17:18:38Z,Le bleu qui va gagner
UgzRH02-tBKrUoKWoS54AaABAg,0,2025-05-05T00:53:52Z,NÃO   GANHEI
UgyeVcKq5a23HaUqSqN4AaABAg,0,2025-05-05T00:22:32Z,🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷🇮🇷
UgyZ389y2G5SkKWB_Tx4AaABAg,0,2025-05-04T21:01:53Z,💙
UgzqP8EU8pzk7qPziip4AaABAg,1,2025-05-04T19:29:55Z,Insaneshayne? Bro I was not expecting that
UgwLFUSIIQPK6PUQE7V4AaABAg,0,2025-05-04T16:42:25Z,Blu
UgyOTu9b0wIv5wcVRBp4AaABAg,0,2025-05-04T14:21:32Z,❤❤❤❤❤❤
Ugyi2aXVxXEzWv9m-LJ4AaABAg,0,2025-05-04T13:49:05Z,ওয়াও❤
Ugzay22eKw5rRMEmxmh4AaABAg,0,2025-05-04T13:46:14Z,❤❤❤
Ugycc-Ch4HEyTXWQARB4AaABAg,0,2025-05-04T11:29:26Z,Insane Shayne!?
UgwxAhTN9ka2nxZnCYR4AaABAg,0,2025-05-04T04:38:39Z,😅😅😅😅😅😅😅😅😅😅😅😂😂😂😂😂😂😂😂😂
Ugzdl5SvrzziwlBYLpV4AaABAg,0,2025-05-04T04:20:00Z,3m😊❤
UgwUgQ3Vz3Lw9XcviN14AaABAg,0,2025-05-04T03:13:59Z,Porque no viene en carrillo
UgzXrmIwCh4u_OUcTCN4AaABAg,0,2025-05-04T03:05:08Z,😊😊😊😊😊😊
UgzjXHMtThY6i8DhlY54AaABAg,0,2025-05-04T02:53:18Z,calaio meno  tur gurtas di quiejo
UgwYq373oA8j129h4ol4AaABAg,0,2025-05-03T22:45:52Z,Le va gagner
UgzyWgrTcbpznXowQhh4AaABAg,0,2025-05-03T18:49:55Z,ذي افكاري في حصه الرياضيات.......
UgxFiGn541q2dc0gggB4AaABAg,0,2025-05-03T18:07:57Z,20
UgxXv3w6-5n4h0AaTrB4AaABAg,0,2025-05-03T12:44:49Z,I from Malaysia
Ugzf3SsrFXeApTN68SR4AaABAg,1,2025-05-03T12:44:04Z,Shayne 🎉🎉
UgzPz2xeqE94Ey3VCLZ4AaABAg,0,2025-05-03T12:44:03Z,I from Malaysia
UgylywcPYiw4RtlAXRJ4AaABAg,0,2025-05-03T06:10:20Z,น้ำเงินชานะ🔵🟦💙
Ugxz_dFIcXoFgYEtWwF4AaABAg,0,2025-05-03T05:45:08Z,🟦 and the cow and a g and a
Ugws1g_Ql20DbMJj7ch4AaABAg,34233,2024-12-27T19:03:58Z,GO WATCH BEAST GAMES ON AMAZON PRIME RIGHT NOW!
UgySx3YxT7JW5EYgp-94AaABAg,0,2025-05-06T20:08:48Z,Pobre noka
Ugx5iZRZIhk62WpU_H14AaABAg,0,2025-05-06T20:00:23Z,Gerçek goat=ronaldo
UgybruAgzl_ILOZG7gF4AaABAg,0,2025-05-06T18:53:15Z,Goat Messi
Ugza9F9F40248pslxrt4AaABAg,0,2025-05-06T18:51:46Z,Ronaldo kis best❤❤
Ugw774VleInZcaI_8j54AaABAg,0,2025-05-06T18:26:57Z,I love Cristiano Ronaldo
Ugx1TMqGmuA200XaLU54AaABAg,0,2025-05-06T18:08:10Z,I Love cr7❤❤❤
UgwTXd0G2dyjF13QJmR4AaABAg,1,2025-05-06T16:41:58Z,легенду не остановить !
UgyutlAKLrWI82ZiDdx4AaABAg,0,2025-05-06T16:34:57Z,"Xxx
😂🎉"
Ugxcrvl7cVwysX4Pm8d4AaABAg,0,2025-05-06T16:34:07Z,Ronaldo is the best
UgxXr5kgv6lbIIqCHVl4AaABAg,0,2025-05-06T15:46:57Z,Hello sar 😢😢😢😢😢
UgxxmGRA1zlYkzAwwv94AaABAg,0,2025-05-06T15:22:44Z,One Messi
UgySE43C3NEsN4agss94AaABAg,1,2025-05-06T14:54:20Z,Mb no era de Messi
Ugzne3_F8NcArWpZIEl4AaABAg,1,2025-05-06T14:09:49Z,"""paling nanti ada yang hidung nya patah😢"""
UgzMzwv3Un2qgBLTF-14AaABAg,0,2025-05-06T12:58:54Z,cr7 siuuuuuuu❤
UgyMjBM0wwOlCTfZbWF4AaABAg,0,2025-05-06T12:30:14Z,MESSI❤❤❤❤
UgzourXSQjVrHGAcN5p4AaABAg,0,2025-05-06T12:15:05Z,OBLAK:☠
UgydDHvkwwWGRLLSx_d4AaABAg,0,2025-05-06T11:25:08Z,Чё это реально Роналду
UgzYc-67F2m6GrzetQ54AaABAg,0,2025-05-06T10:40:21Z,ILove you❤❤
UgwqLN32XFHB0oKWhiV4AaABAg,0,2025-05-06T07:17:08Z,🎉🎉🎉
UgyUkLaWNR8PfVMIowZ4AaABAg,1,2025-05-06T06:54:00Z,Раналдо и Месси оба лучше👍
Ugz1WgZ-ic27H9j-bj54AaABAg,0,2025-05-06T05:22:40Z,Hah him tweaking😂🎉
Ugyb5H0ZfRpWpCHxMpd4AaABAg,0,2025-05-06T03:12:14Z,Ronaldo is the only best soccer
UgwBqqVxbBkBFc0xCeR4AaABAg,0,2025-05-06T02:03:11Z,I said messi is better than ronaldo
Ugz0MjwRpqhVwaR24Xh4AaABAg,0,2025-05-06T00:41:59Z,Cr7 is❤🐐🐐🐐🐐
UgxqzV784KnOVqy4P8l4AaABAg,0,2025-05-05T23:31:40Z,Siuuu🎉😂
Ugxz2z6yNkTkhGQ8a5F4AaABAg,0,2025-05-05T23:27:53Z,Aguante messi
Ugz0f7FX_sQUOXl0lcp4AaABAg,0,2025-05-05T23:21:07Z,Solo necesitas a una persona que es MESSI ❤
UgxPB9we_hKIaW988gt4AaABAg,0,2025-05-05T23:15:20Z,Mesiiiiiiiiiiiiiiiiiiiii  ❤❤❤❤❤❤❤
UgwGGDeU9UAz2poePYd4AaABAg,0,2025-05-05T21:23:04Z,Messi es el mejor🎉🎉
UgweOR5yJV7oi1S5nX94AaABAg,17274,2024-12-22T16:59:31Z,GO WATCH THE FIRST EPISODE FOR FREE ON PRIME VIDEO!
UgxseX1A35Dg34MbtTB4AaABAg,1,2025-05-06T19:54:46Z,Türk var mı😂😂😂🇹🇷
UgzOajiSbyYXPkidJxJ4AaABAg,0,2025-05-06T19:29:12Z,ياي شقد بتمنى يا مستر بكون عندك😅
UgyeGnphcPTJ8H94uXp4AaABAg,0,2025-05-06T17:31:20Z,😱😱😱😱😱
UgzSX7B57CNIlrjGIyt4AaABAg,0,2025-05-06T17:01:06Z,اليوم حلمت بمستربيست😂😂
Ugytfc9xHiNaeu-MOwZ4AaABAg,0,2025-05-06T16:43:51Z,Instinto de niño>>>Alma de adolescente
Ugxq3fUkEv-wt5OwGfJ4AaABAg,0,2025-05-06T15:57:59Z,Hello sar 😢😢😢😢😢
UgyTk8849BYuHANvcYN4AaABAg,0,2025-05-06T14:19:23Z,Dài
UgwjS0kfl9uRXRUJ4Gp4AaABAg,0,2025-05-06T14:09:56Z,❤😝
Ugybt22XXKFpYYGoEtV4AaABAg,0,2025-05-06T13:15:59Z,Seni çok seviyorum mistirbist seni takip ediyorum ❤❤
UgyC3g3rVBID7S2Qmwh4AaABAg,0,2025-05-06T12:01:39Z,"Ma scusa e tutti gli altri dove vanno a finire dopo che hanno perso e scusami eh però,😂❤"
UgxAqThlLz-qCgkbMZZ4AaABAg,0,2025-05-06T10:39:57Z,ℍ𝕖𝕝𝕝𝕠
Ugwi_PdkhNSr_gCOzet4AaABAg,1,2025-05-06T09:58:44Z,Cookie stat yt
UgwWWvZEBONlOnHceFt4AaABAg,1,2025-05-06T09:58:07Z,Pollothi
UgxfXOeXP2w8lA6aKEB4AaABAg,0,2025-05-06T07:45:20Z,❤❤❤😊
UgyrYe9dN7VqPyaCgJZ4AaABAg,0,2025-05-06T07:12:51Z,😮😅❤
UgzWFhRXqo635AALUSR4AaABAg,0,2025-05-06T07:11:32Z,Ko yg cowo menang kaya andrija korban kosta sih
Ugw_H_rGqhQfK2Yw8BZ4AaABAg,0,2025-05-06T04:47:21Z,mis terbis jelek
UgzhH4g1IWj8zb0ymZR4AaABAg,0,2025-05-06T03:59:55Z,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
UgwKQmSKlhik60O84ZV4AaABAg,0,2025-05-05T18:11:31Z,أنت لدي خترت من سيفوز
Ugw5cgr_VZh3OZIsdTZ4AaABAg,0,2025-05-05T17:43:25Z,🫤🫣
UgyqwLZ9577N9ZbMce54AaABAg,0,2025-05-05T16:06:48Z,100000000000000000000$
UgzVDjw5gTPmuprSXYx4AaABAg,0,2025-05-05T16:05:32Z,1000000000$
UgxNUg5fogB5ShBhLzN4AaABAg,0,2025-05-05T15:48:52Z,😧😧😧😧😧😧😧
UgzIn6JI0MxAqri5v_14AaABAg,1,2025-05-05T10:23:07Z,😮😂😂😮😂😮😮😂😮😂😮❤
Ugyp2pGgNWHrtn7oAVZ4AaABAg,0,2025-05-05T10:02:37Z,😊😊😅
UgwePAGOowMGPmNasL54AaABAg,0,2025-05-05T10:02:21Z,😅😅😅
UgwxOk5AW8F1g2GYb_N4AaABAg,0,2025-05-05T09:02:29Z,❤❤❤❤
UgySuQUodab4dWHTzRN4AaABAg,0,2025-05-05T08:15:26Z,이건 주작인듯
UgwwUuiYeuxi1VUkzWN4AaABAg,0,2025-05-05T08:00:55Z,50000 bhaiya
UgxKfjC7UYQQJA55f854AaABAg,21168,2024-12-21T07:00:20Z,Watch Beast Games Episode One FOR FREE (no prime subscription needed) - https://unfur.ly/BeastGames
UgwGag5l2--zJtA4FDV4AaABAg,0,2025-05-06T19:41:38Z,👌
UgxHy1ygE4132SRbcYt4AaABAg,0,2025-05-06T17:12:57Z,This is incredible
Ugz--Bp4DbSBB23srbV4AaABAg,0,2025-05-06T16:37:27Z,Great
UgyLKKcgaTef0AYFNe14AaABAg,0,2025-05-06T15:17:31Z,Wow a lot of money ❤
UgztTdHardOdbbZ5chF4AaABAg,1,2025-05-06T14:31:24Z,Yooo!!😂😂😂
UgwhBMChPZ3m3XkB1z14AaABAg,0,2025-05-06T13:14:59Z,❤
UgxZQXrXR_MnQvzU6tN4AaABAg,0,2025-05-06T10:14:03Z,Big fan ❤❤❤❤
UgxLiy-ZXR_ZAdkj7ON4AaABAg,0,2025-05-06T08:01:22Z,Mister dep
UgyPg_EDfBKyvKoFTuF4AaABAg,0,2025-05-06T05:32:35Z,Aku paling suka nonton konten ya semangat❤😊ya
UgygZIsej7mbCxKvuJR4AaABAg,0,2025-05-06T02:05:58Z,Çok büyük oynuyor 😂
Ugw9X9kHS8ZluGra2Lx4AaABAg,0,2025-05-06T00:42:00Z,Sir I'm big fan of you
UgzXLxDI8REv5gRs2NN4AaABAg,0,2025-05-06T00:39:45Z,Very Very nice  gaym
UgyA8i0UknxYZAPVL8p4AaABAg,0,2025-05-05T19:49:55Z,❤❤❤❤
UgzD_piP6nK6X3K6HMt4AaABAg,1,2025-05-05T18:51:34Z,"Those who already watched beast games 😳🫣
👇"
UgypqoIblZqor44zngh4AaABAg,0,2025-05-05T18:50:50Z,Как участвовать в таких конкурсах?
UgzNo6LaYTYxECXDIHF4AaABAg,0,2025-05-05T18:44:15Z,"Здравствуйте,я бы тоже хотел участвовать!!"
UgwUynP9jz1T54KcrKN4AaABAg,0,2025-05-05T18:35:45Z,fai pena😅😅😅😅😅😅😅😅😅😅
UgzuXta0NRaTJMCjR3F4AaABAg,0,2025-05-05T18:33:20Z,hlo vir g mai v thudi video vich ona va
UgzsMhwNiId38naQql54AaABAg,0,2025-05-05T18:06:31Z,Türküler burdamısınız❤❤
UgzJnVHIX2VSIBYCywF4AaABAg,0,2025-05-05T17:31:25Z,Beautiful. Invite us
UgzFabvQuXvYV-FuehV4AaABAg,0,2025-05-05T17:05:14Z,Can you follow me😐
UgzmB-1BPsFGsUhFcOd4AaABAg,0,2025-05-05T17:05:10Z,Can you follow me😐
UgzLOT1WVmdJW9tKwyd4AaABAg,0,2025-05-05T15:36:37Z,"Bro,😢"
UgwxHUmdqbIpUwiC3el4AaABAg,0,2025-05-05T15:12:15Z,"Спрыгнувшая раньше времени девушка- это подстава) так было задумано,чтобы никому не давать деньги)"
UgzK6-8HIVSPvJ7wDRZ4AaABAg,0,2025-05-05T10:07:50Z,Wow
UgwDUkpjwNvt01yvPgV4AaABAg,0,2025-05-05T09:38:17Z,I'm pilipinas I need help 😊😊😊
Ugw7wbeBsGjPqsaeiF94AaABAg,0,2025-05-05T08:07:34Z,❤❤❤
UgxFM_CQ5AuQ0nDK0VF4AaABAg,0,2025-05-05T06:04:03Z,100000000
UgzdoD4SVGjVjgV0Ucl4AaABAg,0,2025-05-05T03:19:37Z,❤❤❤❤❤❤❤
UgxsBZ7Snt1PfyeYR4h4AaABAg,47657,2024-12-10T16:59:31Z,Red One is coming to Prime December 12th
Ugz6y53GlvSNNHzOlRp4AaABAg,0,2025-05-06T17:43:54Z,Boss ❤❤
UgyOzmvVtyIePwTP_yN4AaABAg,0,2025-05-06T16:58:52Z,Я могу стать его спонсором💀
UgyL91iLx3fSBAPc_QV4AaABAg,0,2025-05-06T16:44:11Z,Nice summery
Ugw7I9t9VgCzB0zL5yN4AaABAg,0,2025-05-06T15:48:05Z,Hello sar
UgzCCyuAHiQQTc-dNqN4AaABAg,0,2025-05-06T15:34:02Z,☃️☃️☃️
Ugy4jBxJqiPq7Yc-K994AaABAg,0,2025-05-06T14:50:41Z,ILovio mester bist
UgzhzvgscfJS1uE3prh4AaABAg,0,2025-05-06T11:31:38Z,❤❤❤
UgyOYHm8OIykSzTuaSR4AaABAg,0,2025-05-06T08:02:36Z,😮давай 24 Часа в машине
Ugyyjtd6YsszoKzI01t4AaABAg,0,2025-05-06T08:01:49Z,До
Ugyd48xfWSduc1rDwX14AaABAg,0,2025-05-06T00:56:17Z,Hello
UgzqlxwMoVsJC0v2GSR4AaABAg,0,2025-05-06T00:15:30Z,No
Ugw_99hV6JGLv_9qaAN4AaABAg,0,2025-05-05T20:52:29Z,Só se o cara ir no alasca ou no Japão
UgxX276RpjuFGKm6XQx4AaABAg,0,2025-05-05T19:36:12Z,"Термос, ПРОСТО КУПИ ТЕРМОС"
UgxnGJLjtC7fZ-0WB2p4AaABAg,0,2025-05-05T17:54:00Z,"Türkler Burdamısınız
👇"
Ugy_whjQpsuDC5jEsmd4AaABAg,0,2025-05-05T17:33:32Z,Any one indian
UgyzuzYQR0z5LMb4eql4AaABAg,0,2025-05-05T17:32:40Z,Love ❤❤❤❤
UgzigPkuK7wb9hCHfrZ4AaABAg,0,2025-05-05T16:57:25Z,Kya masti hai ❤❤❤❤
Ugzu8bi9Kx1T59BIzPB4AaABAg,0,2025-05-05T16:20:06Z,❤
Ugz1GqRDEX86yKHNSh94AaABAg,0,2025-05-05T16:19:30Z,Where he have snow?
UgylJlX2XPXAW_qO2Z94AaABAg,0,2025-05-05T14:51:41Z,Je suis ton premier abonné en RDC
Ugw1oDj-6uk83giq5GZ4AaABAg,0,2025-05-05T14:10:24Z,Santa Vaca
Ugw_GCraLK2OzBdzRCt4AaABAg,0,2025-05-05T14:07:21Z,Spills it 😂
Ugxv_mC9ZisDrxGO69t4AaABAg,0,2025-05-05T13:29:11Z,challenge ke liye Bangladesh Se Koi ko Bulao  bro
UgyIKjXMqNPu7v-kdJx4AaABAg,0,2025-05-05T12:23:19Z,🎉ok
Ugxo0Yt0nWU2zNfAmY14AaABAg,1,2025-05-05T11:48:29Z,Wow🎉
Ugyc3rXcqbNSi1LGNNZ4AaABAg,0,2025-05-05T11:07:45Z,All I Want for Christmas is north pole!! -Angie Velasco
Ugw_fDpfSZK_EVtnEH94AaABAg,0,2025-05-05T09:53:03Z,Sir I'm indian your Big fen ❤
UgzMcTJ1BQlvlEGkEiZ4AaABAg,0,2025-05-05T08:39:03Z,Lithisha ❤❤
